Model_Name,Case,Learning_Rate,Epochs,Transformation,Rotation,Loss_Function,MSE,MAE,Cosine_Similarity
small_sample_linear_autoencoder,case_k_008_right,0.01,30,grid64,False,mse,0.045753590762615204,0.15272372961044312,0.8359811305999756
small_sample_linear_autoencoder,case_m_006_left,0.01,30,grid64,False,mse,0.024498293176293373,0.12457647174596786,0.8848372101783752
small_sample_linear_autoencoder,case_w_027_right,0.01,30,grid64,False,mse,0.04518166556954384,0.16293160617351532,0.7985717058181763
small_sample_linear_autoencoder,case_w_038_left,0.01,30,grid64,False,mse,0.052957575768232346,0.17425274848937988,0.8247446417808533
small_sample_linear_autoencoder,bifurication,0.01,30,grid64,False,mse,0.05653240904211998,0.15979380905628204,0.9112309813499451
small_sample_linear_autoencoder,aneurysm2,0.01,30,grid64,False,mse,0.06699512898921967,0.17474451661109924,0.13605718314647675
small_sample_linear_autoencoder,aneurysm1,0.01,30,grid64,False,mse,0.07243137806653976,0.18946272134780884,0.21991991996765137
small_sample_linear_autoencoder,cylinder,0.01,30,grid64,False,mse,0.04112163931131363,0.1375223994255066,0.9905989766120911
small_sample_linear_autoencoder,case_k_003_left,0.01,30,grid128,False,mse,0.14891940355300903,0.24773062765598297,0.7012914419174194
small_sample_linear_autoencoder,case_k_008_right,0.01,30,grid128,False,mse,0.04579956829547882,0.1519537717103958,0.8370557427406311
small_sample_linear_autoencoder,case_m_006_left,0.01,30,grid128,False,mse,0.02419302798807621,0.12362141907215118,0.887249767780304
small_sample_linear_autoencoder,case_w_027_right,0.01,30,grid128,False,mse,0.04410458356142044,0.16154281795024872,0.803044855594635
small_sample_linear_autoencoder,case_w_038_left,0.01,30,grid128,False,mse,0.05256582796573639,0.17309382557868958,0.8237705826759338
small_sample_linear_autoencoder,aneurysm1,0.01,30,grid128,False,mse,0.026261497288942337,0.13422632217407227,0.833271861076355
small_sample_linear_autoencoder,aneurysm2,0.01,30,grid128,False,mse,0.04236063361167908,0.18053597211837769,0.7723848223686218
small_sample_linear_autoencoder,bifurication,0.01,30,grid128,False,mse,0.055268727242946625,0.15797239542007446,0.911932647228241
small_sample_linear_autoencoder,cylinder,0.01,30,grid128,False,mse,0.04146391153335571,0.13706499338150024,0.99076908826828
small_sample_linear_autoencoder,case_k_003_left,0.001,30,unitcube,True,mse,0.12802983820438385,0.19896715879440308,0.26096653938293457
small_sample_linear_autoencoder,case_k_008_right,0.001,30,unitcube,True,mse,0.028577396646142006,0.11428718268871307,0.3637915253639221
small_sample_linear_autoencoder,case_m_006_left,0.001,30,unitcube,True,mse,0.021206187084317207,0.10328292101621628,0.6139712929725647
small_sample_linear_autoencoder,case_w_027_right,0.001,30,unitcube,True,mse,0.0369819737970829,0.13369958102703094,0.26864758133888245
small_sample_linear_autoencoder,case_w_038_left,0.001,30,unitcube,True,mse,0.05248379334807396,0.15936265885829926,0.41619738936424255
small_sample_linear_autoencoder,bifurication,0.001,30,unitcube,True,mse,0.006452135741710663,0.052023302763700485,0.8606854677200317
small_sample_linear_autoencoder,aneurysm2,0.001,30,unitcube,True,mse,0.01395310927182436,0.07860977202653885,0.1100224107503891
small_sample_linear_autoencoder,aneurysm1,0.001,30,unitcube,True,mse,0.01700945757329464,0.09557171165943146,0.20334167778491974
small_sample_linear_autoencoder,cylinder,0.001,30,unitcube,True,mse,0.003914036322385073,0.034810036420822144,0.9528295397758484
small_sample_linear_autoencoder,case_k_003_left,0.001,30,unitcube,False,mse,0.1276521384716034,0.19924098253250122,0.27421677112579346
small_sample_linear_autoencoder,case_k_008_right,0.001,30,unitcube,False,mse,0.028151735663414,0.11593274772167206,0.37178176641464233
small_sample_linear_autoencoder,case_m_006_left,0.001,30,unitcube,False,mse,0.02255522832274437,0.1101788654923439,0.5870053768157959
small_sample_linear_autoencoder,case_w_027_right,0.001,30,unitcube,False,mse,0.03815232217311859,0.1388111263513565,0.2477884739637375
small_sample_linear_autoencoder,case_w_038_left,0.001,30,unitcube,False,mse,0.052895911037921906,0.16063648462295532,0.4167586863040924
small_sample_linear_autoencoder,bifurication,0.001,30,unitcube,False,mse,0.006898782216012478,0.058038484305143356,0.8477951884269714
small_sample_linear_autoencoder,aneurysm2,0.001,30,unitcube,False,mse,0.013834001496434212,0.08161450922489166,0.1427902728319168
small_sample_linear_autoencoder,aneurysm1,0.001,30,unitcube,False,mse,0.017946742475032806,0.10075932741165161,0.1902821958065033
small_sample_linear_autoencoder,cylinder,0.001,30,unitcube,False,mse,0.004389253910630941,0.04440075159072876,0.9386709928512573
small_sample_linear_autoencoder,case_k_003_left,0.001,30,zerocenter,True,mse,0.12707722187042236,0.19680240750312805,0.26535308361053467
small_sample_linear_autoencoder,case_k_008_right,0.001,30,zerocenter,True,mse,0.027979044243693352,0.11308053135871887,0.35506507754325867
small_sample_linear_autoencoder,case_m_006_left,0.001,30,zerocenter,True,mse,0.021559080109000206,0.10528752952814102,0.6082850694656372
small_sample_linear_autoencoder,case_w_027_right,0.001,30,zerocenter,True,mse,0.03697626292705536,0.1337466835975647,0.2669992744922638
small_sample_linear_autoencoder,case_w_038_left,0.001,30,zerocenter,True,mse,0.052910398691892624,0.15936706960201263,0.41743603348731995
small_sample_linear_autoencoder,bifurication,0.001,30,zerocenter,True,mse,0.007127877790480852,0.056238871067762375,0.8581947088241577
small_sample_linear_autoencoder,aneurysm2,0.001,30,zerocenter,True,mse,0.013903964310884476,0.07969961315393448,0.1109807938337326
small_sample_linear_autoencoder,aneurysm1,0.001,30,zerocenter,True,mse,0.0178767628967762,0.09797817468643188,0.2036568522453308
small_sample_linear_autoencoder,cylinder,0.001,30,zerocenter,True,mse,0.004687739070504904,0.040379706770181656,0.9497470855712891
small_sample_linear_autoencoder,case_k_003_left,0.001,30,zerocenter,False,mse,0.15173938870429993,0.23143047094345093,0.26606330275535583
small_sample_linear_autoencoder,case_k_008_right,0.001,30,zerocenter,False,mse,0.03553066775202751,0.12974214553833008,0.3639826774597168
small_sample_linear_autoencoder,case_m_006_left,0.001,30,zerocenter,False,mse,0.07560917735099792,0.18116825819015503,0.5532422065734863
small_sample_linear_autoencoder,case_w_027_right,0.001,30,zerocenter,False,mse,0.2264982908964157,0.33291885256767273,0.22285756468772888
small_sample_linear_autoencoder,case_w_038_left,0.001,30,zerocenter,False,mse,0.059229254722595215,0.17812557518482208,0.4037494659423828
small_sample_linear_autoencoder,bifurication,0.001,30,zerocenter,False,mse,0.004844230134040117,0.05002675950527191,0.8430741429328918
small_sample_linear_autoencoder,aneurysm2,0.001,30,zerocenter,False,mse,0.012637527659535408,0.07802744954824448,0.13413268327713013
small_sample_linear_autoencoder,aneurysm1,0.001,30,zerocenter,False,mse,0.015253250487148762,0.0935852900147438,0.19122272729873657
small_sample_linear_autoencoder,cylinder,0.001,30,zerocenter,False,mse,0.0035278769209980965,0.040997464209795,0.9332567453384399
small_sample_linear_autoencoder,case_k_003_left,0.001,30,grid64,False,mse,0.14702463150024414,0.24534614384174347,0.7046471238136292
small_sample_linear_autoencoder,case_k_008_right,0.001,30,grid64,False,mse,0.04523998126387596,0.150467187166214,0.8325950503349304
small_sample_linear_autoencoder,case_m_006_left,0.001,30,grid64,False,mse,0.02284715324640274,0.12082177400588989,0.8917062282562256
small_sample_linear_autoencoder,case_w_027_right,0.001,30,grid64,False,mse,0.04517744109034538,0.1614716500043869,0.7996883988380432
small_sample_linear_autoencoder,case_w_038_left,0.001,30,grid64,False,mse,0.05841695889830589,0.1819586455821991,0.8251818418502808
small_sample_linear_autoencoder,bifurication,0.001,30,grid64,False,mse,0.04811148717999458,0.1457439661026001,0.9117253422737122
small_sample_linear_autoencoder,aneurysm2,0.001,30,grid64,False,mse,0.05395802855491638,0.1557697355747223,0.1349814236164093
small_sample_linear_autoencoder,aneurysm1,0.001,30,grid64,False,mse,0.06222681701183319,0.17609259486198425,0.22233517467975616
small_sample_linear_autoencoder,cylinder,0.001,30,grid64,False,mse,0.0339013896882534,0.12230148911476135,0.9917461276054382
small_sample_linear_autoencoder,case_k_003_left,0.001,30,grid128,False,mse,0.14951489865779877,0.2453843206167221,0.700995147228241
small_sample_linear_autoencoder,case_k_008_right,0.001,30,grid128,False,mse,0.044291287660598755,0.14830008149147034,0.8386549949645996
small_sample_linear_autoencoder,case_m_006_left,0.001,30,grid128,False,mse,0.024436425417661667,0.12323576211929321,0.8831735849380493
small_sample_linear_autoencoder,case_w_027_right,0.001,30,grid128,False,mse,0.04470346122980118,0.16180025041103363,0.8001104593276978
small_sample_linear_autoencoder,case_w_038_left,0.001,30,grid128,False,mse,0.05639521777629852,0.1776251494884491,0.8260654807090759
small_sample_linear_autoencoder,aneurysm1,0.001,30,grid128,False,mse,0.02876048907637596,0.1412360966205597,0.8297202587127686
small_sample_linear_autoencoder,aneurysm2,0.001,30,grid128,False,mse,0.04559395834803581,0.18365693092346191,0.7777024507522583
small_sample_linear_autoencoder,bifurication,0.001,30,grid128,False,mse,0.05332222208380699,0.15616974234580994,0.9099456667900085
small_sample_linear_autoencoder,cylinder,0.001,30,grid128,False,mse,0.03958918899297714,0.13540790975093842,0.989518940448761
small_sample_linear_autoencoder,case_k_003_left,0.0001,30,unitcube,True,mse,0.12831099331378937,0.19903986155986786,0.2652464807033539
small_sample_linear_autoencoder,case_k_008_right,0.0001,30,unitcube,True,mse,0.028722241520881653,0.11394171416759491,0.3616693913936615
small_sample_linear_autoencoder,case_m_006_left,0.0001,30,unitcube,True,mse,0.02073967084288597,0.10243657231330872,0.616589367389679
small_sample_linear_autoencoder,case_w_027_right,0.0001,30,unitcube,True,mse,0.038657110184431076,0.13692671060562134,0.2652030289173126
small_sample_linear_autoencoder,case_w_038_left,0.0001,30,unitcube,True,mse,0.0538756437599659,0.1592957228422165,0.4170462489128113
small_sample_linear_autoencoder,bifurication,0.0001,30,unitcube,True,mse,0.005973345600068569,0.04986398667097092,0.8614651560783386
small_sample_linear_autoencoder,aneurysm2,0.0001,30,unitcube,True,mse,0.01259872317314148,0.07547789812088013,0.10355888307094574
small_sample_linear_autoencoder,aneurysm1,0.0001,30,unitcube,True,mse,0.015989743173122406,0.09289149194955826,0.20589983463287354
small_sample_linear_autoencoder,cylinder,0.0001,30,unitcube,True,mse,0.00392919173464179,0.03424495458602905,0.953408420085907
small_sample_linear_autoencoder,case_k_003_left,0.0001,30,unitcube,False,mse,0.13051863014698029,0.20641611516475677,0.2694544792175293
small_sample_linear_autoencoder,case_k_008_right,0.0001,30,unitcube,False,mse,0.028164243325591087,0.11520778387784958,0.37245503067970276
small_sample_linear_autoencoder,case_m_006_left,0.0001,30,unitcube,False,mse,0.02246861904859543,0.10925272107124329,0.5908428430557251
small_sample_linear_autoencoder,case_w_027_right,0.0001,30,unitcube,False,mse,0.03842976689338684,0.13912199437618256,0.2506769001483917
small_sample_linear_autoencoder,case_w_038_left,0.0001,30,unitcube,False,mse,0.05401059612631798,0.16062086820602417,0.413746178150177
small_sample_linear_autoencoder,bifurication,0.0001,30,unitcube,False,mse,0.006944870576262474,0.05670814961194992,0.852405309677124
small_sample_linear_autoencoder,aneurysm2,0.0001,30,unitcube,False,mse,0.013059696182608604,0.07798472046852112,0.13902214169502258
small_sample_linear_autoencoder,aneurysm1,0.0001,30,unitcube,False,mse,0.0176940206438303,0.09955156594514847,0.19144509732723236
small_sample_linear_autoencoder,cylinder,0.0001,30,unitcube,False,mse,0.004079896956682205,0.04125985503196716,0.9436110854148865
small_sample_linear_autoencoder,case_k_003_left,0.0001,30,zerocenter,True,mse,0.12560835480690002,0.19917280972003937,0.30435752868652344
small_sample_linear_autoencoder,case_k_008_right,0.0001,30,zerocenter,True,mse,0.03303727135062218,0.12844008207321167,0.33891063928604126
small_sample_linear_autoencoder,case_m_006_left,0.0001,30,zerocenter,True,mse,0.02178490161895752,0.10717792063951492,0.6082435250282288
small_sample_linear_autoencoder,case_w_027_right,0.0001,30,zerocenter,True,mse,0.05701494216918945,0.17441388964653015,0.2326836884021759
small_sample_linear_autoencoder,case_w_038_left,0.0001,30,zerocenter,True,mse,0.050714969635009766,0.1639988273382187,0.4343021810054779
small_sample_linear_autoencoder,bifurication,0.0001,30,zerocenter,True,mse,0.007797598838806152,0.05964704602956772,0.8590562343597412
small_sample_linear_autoencoder,aneurysm2,0.0001,30,zerocenter,True,mse,0.01561371423304081,0.08526711910963058,0.09424956142902374
small_sample_linear_autoencoder,aneurysm1,0.0001,30,zerocenter,True,mse,0.018621012568473816,0.10035599023103714,0.20100322365760803
small_sample_linear_autoencoder,cylinder,0.0001,30,zerocenter,True,mse,0.005064564757049084,0.04231058433651924,0.9499830603599548
small_sample_linear_autoencoder,case_k_003_left,0.0001,30,zerocenter,False,mse,0.12983474135398865,0.20266756415367126,0.26196402311325073
small_sample_linear_autoencoder,case_k_008_right,0.0001,30,zerocenter,False,mse,0.040651045739650726,0.13429294526576996,0.3573802709579468
small_sample_linear_autoencoder,case_m_006_left,0.0001,30,zerocenter,False,mse,0.03058825246989727,0.12379215657711029,0.5657086968421936
small_sample_linear_autoencoder,case_w_027_right,0.0001,30,zerocenter,False,mse,0.04183484613895416,0.14596380293369293,0.23976871371269226
small_sample_linear_autoencoder,case_w_038_left,0.0001,30,zerocenter,False,mse,0.05752812325954437,0.17350219190120697,0.39887017011642456
small_sample_linear_autoencoder,bifurication,0.0001,30,zerocenter,False,mse,0.0031754302326589823,0.042476531118154526,0.7481687068939209
small_sample_linear_autoencoder,aneurysm2,0.0001,30,zerocenter,False,mse,0.009003998711705208,0.0663115456700325,0.12166140973567963
small_sample_linear_autoencoder,aneurysm1,0.0001,30,zerocenter,False,mse,0.012250665575265884,0.08316419273614883,0.16810815036296844
small_sample_linear_autoencoder,cylinder,0.0001,30,zerocenter,False,mse,0.004971289541572332,0.05022110044956207,0.7946581840515137
small_sample_linear_autoencoder,case_k_003_left,0.0001,30,grid64,False,mse,0.14650003612041473,0.242685467004776,0.7083670496940613
small_sample_linear_autoencoder,case_k_008_right,0.0001,30,grid64,False,mse,0.043842241168022156,0.148092120885849,0.8390544652938843
small_sample_linear_autoencoder,case_m_006_left,0.0001,30,grid64,False,mse,0.023347726091742516,0.12100197374820709,0.886652410030365
small_sample_linear_autoencoder,case_w_027_right,0.0001,30,grid64,False,mse,0.04546082392334938,0.16228899359703064,0.7995678782463074
small_sample_linear_autoencoder,case_w_038_left,0.0001,30,grid64,False,mse,0.05871729925274849,0.1803993135690689,0.8301835060119629
small_sample_linear_autoencoder,bifurication,0.0001,30,grid64,False,mse,0.049436915665864944,0.1461990922689438,0.9116760492324829
small_sample_linear_autoencoder,aneurysm2,0.0001,30,grid64,False,mse,0.0524890311062336,0.15288302302360535,0.1385725438594818
small_sample_linear_autoencoder,aneurysm1,0.0001,30,grid64,False,mse,0.06227787956595421,0.17632129788398743,0.22098755836486816
small_sample_linear_autoencoder,cylinder,0.0001,30,grid64,False,mse,0.03476785495877266,0.12376616150140762,0.9920053482055664
small_sample_linear_autoencoder,case_k_003_left,0.0001,30,grid128,False,mse,0.1501043736934662,0.24680204689502716,0.6999826431274414
small_sample_linear_autoencoder,case_k_008_right,0.0001,30,grid128,False,mse,0.04477706924080849,0.14848311245441437,0.839182436466217
small_sample_linear_autoencoder,case_m_006_left,0.0001,30,grid128,False,mse,0.02328076772391796,0.12010538578033447,0.8896837830543518
small_sample_linear_autoencoder,case_w_027_right,0.0001,30,grid128,False,mse,0.0451827235519886,0.16339507699012756,0.8058265447616577
small_sample_linear_autoencoder,case_w_038_left,0.0001,30,grid128,False,mse,0.058463215827941895,0.18177670240402222,0.822083592414856
small_sample_linear_autoencoder,aneurysm1,0.0001,30,grid128,False,mse,0.02959597110748291,0.146157369017601,0.8364524245262146
small_sample_linear_autoencoder,aneurysm2,0.0001,30,grid128,False,mse,0.05050552263855934,0.19173628091812134,0.7718398571014404
small_sample_linear_autoencoder,bifurication,0.0001,30,grid128,False,mse,0.052528902888298035,0.15145476162433624,0.9123163819313049
small_sample_linear_autoencoder,cylinder,0.0001,30,grid128,False,mse,0.03887396305799484,0.13074737787246704,0.992294192314148
