Model_Name,Case,Learning_Rate,Epochs,Transformation,Rotation,Loss_Function,MSE,MAE,Cosine_Similarity,Angle_Difference
single_coord_linear_mlp,case_w_027_right,0.1,30,zerocenter,False,mse,0.03743806853890419,0.1362701952457428,0.2482902556657791,69.8343734741211
single_coord_linear_mlp,case_w_038_left,0.1,30,zerocenter,False,mse,0.052876852452754974,0.1593400239944458,0.415921151638031,55.90634536743164
single_coord_linear_mlp,bifurication,0.1,30,zerocenter,False,mse,0.0059676580131053925,0.05200596898794174,0.8522253036499023,21.558412551879883
single_coord_linear_mlp,aneurysm2,0.1,30,zerocenter,False,mse,0.012725600972771645,0.07672172784805298,0.14490805566310883,76.62615203857422
single_coord_linear_mlp,aneurysm1,0.1,30,zerocenter,False,mse,0.0168776772916317,0.09758605808019638,0.19003114104270935,75.57173156738281
single_coord_linear_mlp,cylinder,0.1,30,zerocenter,False,mse,0.0037695220671594143,0.039590395987033844,0.9437991976737976,8.800444602966309
single_coord_linear_mlp,case_k_003_left,0.1,30,grid64,False,mse,0.21929818391799927,0.3556980490684509,0.7324941754341125,35.90104675292969
single_coord_linear_mlp,case_k_008_right,0.1,30,grid64,False,mse,0.10228512436151505,0.2587389647960663,0.8458023071289062,28.02326011657715
single_coord_linear_mlp,case_m_006_left,0.1,30,grid64,False,mse,0.09967802464962006,0.24030469357967377,0.7606881856918335,39.02101516723633
single_coord_linear_mlp,case_w_027_right,0.1,30,grid64,False,mse,0.11142528802156448,0.27057212591171265,0.7333975434303284,39.81753158569336
single_coord_linear_mlp,case_w_038_left,0.1,30,grid64,False,mse,0.1307447850704193,0.2857670485973358,0.7985423803329468,32.995487213134766
single_coord_linear_mlp,bifurication,0.1,30,grid64,False,mse,0.004215371794998646,0.035442277789115906,0.851803719997406,26.060396194458008
single_coord_linear_mlp,aneurysm2,0.1,30,grid64,False,mse,0.009473643265664577,0.049863316118717194,0.20588386058807373,73.68721771240234
single_coord_linear_mlp,aneurysm1,0.1,30,grid64,False,mse,0.011568368412554264,0.06712782382965088,0.18121753633022308,78.07707214355469
single_coord_linear_mlp,cylinder,0.1,30,grid64,False,mse,0.009709049016237259,0.050183217972517014,0.9264526963233948,22.110658645629883
single_coord_linear_mlp,case_k_003_left,0.1,30,rel,False,mse,0.1270608752965927,0.19818368554115295,0.2641507089138031,69.15802001953125
single_coord_linear_mlp,case_k_008_right,0.1,30,rel,False,mse,0.027741961181163788,0.11210266500711441,0.3711020350456238,58.143890380859375
single_coord_linear_mlp,case_m_006_left,0.1,30,rel,False,mse,0.020740637555718422,0.10091791301965714,0.6276590824127197,35.24943161010742
single_coord_linear_mlp,case_w_027_right,0.1,30,rel,False,mse,0.03675602376461029,0.133353129029274,0.2617909014225006,68.5677719116211
single_coord_linear_mlp,case_w_038_left,0.1,30,rel,False,mse,0.053169623017311096,0.1597890704870224,0.4072619378566742,56.95674133300781
single_coord_linear_mlp,bifurication,0.1,30,rel,False,mse,0.005682849325239658,0.05049492046236992,0.860000491142273,20.352895736694336
single_coord_linear_mlp,aneurysm2,0.1,30,rel,False,mse,0.012721012346446514,0.07475479692220688,0.12106113880872726,78.4354248046875
single_coord_linear_mlp,aneurysm1,0.1,30,rel,False,mse,0.01622942090034485,0.09462527930736542,0.19642551243305206,74.4529800415039
single_coord_linear_mlp,cylinder,0.1,30,rel,False,mse,0.0035179369151592255,0.03524042293429375,0.9523003101348877,4.344332695007324
single_coord_linear_mlp,case_k_003_left,0.01,30,unitcube,False,mse,0.126169815659523,0.2042064219713211,0.28403621912002563,66.97681427001953
single_coord_linear_mlp,case_k_008_right,0.01,30,unitcube,False,mse,0.024085845798254013,0.10416735708713531,0.3641035556793213,58.08138656616211
single_coord_linear_mlp,case_m_006_left,0.01,30,unitcube,False,mse,0.02128959260880947,0.1037239283323288,0.6223882436752319,36.153900146484375
single_coord_linear_mlp,case_w_027_right,0.01,30,unitcube,False,mse,0.036549657583236694,0.12975633144378662,0.21552518010139465,72.80415344238281
single_coord_linear_mlp,case_w_038_left,0.01,30,unitcube,False,mse,0.04954388737678528,0.15623465180397034,0.4438033699989319,53.56985092163086
single_coord_linear_mlp,bifurication,0.01,30,unitcube,False,mse,0.005206049419939518,0.045815031975507736,0.8672939538955688,18.618865966796875
single_coord_linear_mlp,aneurysm2,0.01,30,unitcube,False,mse,0.012129155918955803,0.07237517088651657,0.1254715919494629,78.87127685546875
single_coord_linear_mlp,aneurysm1,0.01,30,unitcube,False,mse,0.01659107394516468,0.09427252411842346,0.11355070024728775,81.24109649658203
single_coord_linear_mlp,cylinder,0.01,30,unitcube,False,mse,0.004676362965255976,0.039925917983055115,0.9463030695915222,6.514288902282715
single_coord_linear_mlp,case_k_003_left,0.01,30,zerocenter,False,mse,0.12478940933942795,0.19561001658439636,0.25651779770851135,69.32392120361328
single_coord_linear_mlp,case_k_008_right,0.01,30,zerocenter,False,mse,0.023974834010004997,0.10503199696540833,0.3841610252857208,55.905826568603516
single_coord_linear_mlp,case_m_006_left,0.01,30,zerocenter,False,mse,0.02337592840194702,0.10822489857673645,0.610855758190155,37.50114822387695
single_coord_linear_mlp,case_w_027_right,0.01,30,zerocenter,False,mse,0.03490687161684036,0.12520258128643036,0.2565067410469055,69.42384338378906
single_coord_linear_mlp,case_w_038_left,0.01,30,zerocenter,False,mse,0.04959632828831673,0.15856702625751495,0.4387488067150116,53.57420349121094
single_coord_linear_mlp,bifurication,0.01,30,zerocenter,False,mse,0.04362161085009575,0.12530267238616943,0.8551138043403625,21.554441452026367
single_coord_linear_mlp,aneurysm2,0.01,30,zerocenter,False,mse,0.03349576145410538,0.11961245536804199,0.07229941338300705,83.73487854003906
single_coord_linear_mlp,aneurysm1,0.01,30,zerocenter,False,mse,0.06539569050073624,0.15429984033107758,0.22114364802837372,71.97341918945312
single_coord_linear_mlp,cylinder,0.01,30,zerocenter,False,mse,0.010073482990264893,0.06817589700222015,0.9387061595916748,10.413372039794922
single_coord_linear_mlp,case_k_003_left,0.01,30,grid64,False,mse,0.21852272748947144,0.3551492393016815,0.42764365673065186,62.157135009765625
single_coord_linear_mlp,case_k_008_right,0.01,30,grid64,False,mse,0.09205931425094604,0.244437113404274,0.7876689434051514,34.38497543334961
single_coord_linear_mlp,case_m_006_left,0.01,30,grid64,False,mse,0.08609554916620255,0.22579456865787506,0.9101724624633789,21.42814064025879
single_coord_linear_mlp,case_w_027_right,0.01,30,grid64,False,mse,0.10511061549186707,0.2632818818092346,0.7368325591087341,38.47517395019531
single_coord_linear_mlp,case_w_038_left,0.01,30,grid64,False,mse,0.12268521636724472,0.27568018436431885,0.7439556121826172,38.41092300415039
single_coord_linear_mlp,bifurication,0.01,30,grid64,False,mse,0.0023595010861754417,0.02806060202419758,0.7963142991065979,29.924606323242188
single_coord_linear_mlp,aneurysm2,0.01,30,grid64,False,mse,0.00869930163025856,0.04728220775723457,0.26617690920829773,71.83631896972656
single_coord_linear_mlp,aneurysm1,0.01,30,grid64,False,mse,0.011274159885942936,0.06680704653263092,0.24522723257541656,73.77001190185547
single_coord_linear_mlp,cylinder,0.01,30,grid64,False,mse,0.005146331153810024,0.035052258521318436,0.999438464641571,1.0884467363357544
single_coord_linear_mlp,case_k_003_left,0.01,30,rel,False,mse,0.10076065361499786,0.1690579354763031,0.5262339115142822,43.493202209472656
single_coord_linear_mlp,case_k_008_right,0.01,30,rel,False,mse,0.012307636439800262,0.07803717255592346,0.6384024620056152,31.421287536621094
single_coord_linear_mlp,case_m_006_left,0.01,30,rel,False,mse,0.016001414507627487,0.08299930393695831,0.5778166055679321,38.31330871582031
single_coord_linear_mlp,case_w_027_right,0.01,30,rel,False,mse,0.018102938309311867,0.09282638877630234,0.5066068768501282,46.38786697387695
single_coord_linear_mlp,case_w_038_left,0.01,30,rel,False,mse,0.026979081332683563,0.11216827481985092,0.527992844581604,44.20991897583008
single_coord_linear_mlp,bifurication,0.01,30,rel,False,mse,0.45144641399383545,0.4735237956047058,0.7070644497871399,35.34101867675781
single_coord_linear_mlp,aneurysm2,0.01,30,rel,False,mse,1.7717909812927246,1.0324386358261108,0.24891860783100128,71.1308822631836
single_coord_linear_mlp,aneurysm1,0.01,30,rel,False,mse,1.1229524612426758,0.8319181799888611,0.17015647888183594,77.89678955078125
single_coord_linear_mlp,cylinder,0.01,30,rel,False,mse,0.23543766140937805,0.3334364593029022,0.8655071258544922,22.702835083007812
single_coord_linear_mlp,case_k_003_left,0.001,30,unitcube,False,mse,0.12855775654315948,0.20224641263484955,0.2703954875469208,68.33777618408203
single_coord_linear_mlp,case_k_008_right,0.001,30,unitcube,False,mse,0.023949630558490753,0.10522393882274628,0.3639703392982483,58.42071533203125
single_coord_linear_mlp,case_m_006_left,0.001,30,unitcube,False,mse,0.021899374201893806,0.10634753853082657,0.6031545996665955,38.97985076904297
single_coord_linear_mlp,case_w_027_right,0.001,30,unitcube,False,mse,0.03343488276004791,0.12549710273742676,0.29591068625450134,66.1477279663086
single_coord_linear_mlp,case_w_038_left,0.001,30,unitcube,False,mse,0.051680829375982285,0.15926297008991241,0.41475334763526917,56.16471862792969
single_coord_linear_mlp,bifurication,0.001,30,unitcube,False,mse,0.006299464963376522,0.05016854405403137,0.8573271036148071,20.500965118408203
single_coord_linear_mlp,aneurysm2,0.001,30,unitcube,False,mse,0.011101802811026573,0.06805142760276794,0.22471000254154205,71.62425994873047
single_coord_linear_mlp,aneurysm1,0.001,30,unitcube,False,mse,0.015860719606280327,0.09231162071228027,0.11974146962165833,81.35795593261719
single_coord_linear_mlp,cylinder,0.001,30,unitcube,False,mse,0.005478593986481428,0.04292682930827141,0.9471768736839294,6.813782691955566
single_coord_linear_mlp,case_k_003_left,0.001,30,zerocenter,False,mse,0.12716008722782135,0.19696830213069916,0.2727174758911133,68.03946685791016
single_coord_linear_mlp,case_k_008_right,0.001,30,zerocenter,False,mse,0.02764844335615635,0.11272415518760681,0.3716886043548584,57.890037536621094
single_coord_linear_mlp,case_m_006_left,0.001,30,zerocenter,False,mse,0.021918555721640587,0.10608836263418198,0.5988994836807251,39.5681266784668
single_coord_linear_mlp,case_w_027_right,0.001,30,zerocenter,False,mse,0.037206411361694336,0.1349019706249237,0.2557013928890228,69.11127471923828
single_coord_linear_mlp,case_w_038_left,0.001,30,zerocenter,False,mse,0.0525076799094677,0.15846653282642365,0.41975492238998413,55.61534118652344
single_coord_linear_mlp,bifurication,0.001,30,zerocenter,False,mse,0.006046397611498833,0.05019712820649147,0.8570333123207092,20.81896209716797
single_coord_linear_mlp,aneurysm2,0.001,30,zerocenter,False,mse,0.013066357932984829,0.07639158517122269,0.13431930541992188,77.65478515625
single_coord_linear_mlp,aneurysm1,0.001,30,zerocenter,False,mse,0.016851553693413734,0.09634621441364288,0.19561022520065308,74.89675903320312
single_coord_linear_mlp,cylinder,0.001,30,zerocenter,False,mse,0.0037353599909693003,0.03625306487083435,0.9490768313407898,6.407649040222168
single_coord_linear_mlp,case_k_003_left,0.001,30,grid64,False,mse,0.21974246203899384,0.35631686449050903,0.690666913986206,41.984806060791016
single_coord_linear_mlp,case_k_008_right,0.001,30,grid64,False,mse,0.10268863290548325,0.25932472944259644,0.8300749659538269,29.13146209716797
single_coord_linear_mlp,case_m_006_left,0.001,30,grid64,False,mse,0.09986767172813416,0.24025848507881165,0.902603805065155,22.814674377441406
single_coord_linear_mlp,case_w_027_right,0.001,30,grid64,False,mse,0.11169388890266418,0.27083373069763184,0.816011369228363,32.14887619018555
single_coord_linear_mlp,case_w_038_left,0.001,30,grid64,False,mse,0.1311119943857193,0.28635838627815247,0.8011350631713867,33.07050704956055
single_coord_linear_mlp,bifurication,0.001,30,grid64,False,mse,0.004266922827810049,0.0356689989566803,0.9142284989356995,21.705472946166992
single_coord_linear_mlp,aneurysm2,0.001,30,grid64,False,mse,0.00954324658960104,0.05008171126246452,0.12129951268434525,78.86119079589844
single_coord_linear_mlp,aneurysm1,0.001,30,grid64,False,mse,0.011579759418964386,0.06705998629331589,0.21946540474891663,73.80767822265625
single_coord_linear_mlp,cylinder,0.001,30,grid64,False,mse,0.009802043437957764,0.050127092748880386,0.9941667914390564,6.189781665802002
single_coord_linear_mlp,case_k_003_left,0.001,30,rel,False,mse,0.10146161168813705,0.1710522621870041,0.5104497075080872,44.67805480957031
single_coord_linear_mlp,case_k_008_right,0.001,30,rel,False,mse,0.011294213123619556,0.07054325193166733,0.6939573287963867,25.290252685546875
single_coord_linear_mlp,case_m_006_left,0.001,30,rel,False,mse,0.013897252269089222,0.08355767279863358,0.6113414764404297,36.22077560424805
single_coord_linear_mlp,case_w_027_right,0.001,30,rel,False,mse,0.016402851790189743,0.08229829370975494,0.5364500880241394,42.190086364746094
single_coord_linear_mlp,case_w_038_left,0.001,30,rel,False,mse,0.026278939098119736,0.10622930526733398,0.5627485513687134,41.10417938232422
single_coord_linear_mlp,bifurication,0.001,30,rel,False,mse,0.03967202827334404,0.11249183863401413,0.5457305312156677,45.06325149536133
single_coord_linear_mlp,aneurysm2,0.001,30,rel,False,mse,0.050826527178287506,0.16146162152290344,0.08507400006055832,81.53523254394531
single_coord_linear_mlp,aneurysm1,0.001,30,rel,False,mse,0.04456164687871933,0.15738652646541595,0.11889934539794922,81.91512298583984
single_coord_linear_mlp,cylinder,0.001,30,rel,False,mse,0.006546174641698599,0.060550302267074585,0.8517268896102905,21.599952697753906
single_coord_linear_mlp,case_k_003_left,0.0001,30,unitcube,False,mse,0.12706466019153595,0.19679558277130127,0.27359074354171753,67.97293090820312
single_coord_linear_mlp,case_k_008_right,0.0001,30,unitcube,False,mse,0.02761812135577202,0.11264224350452423,0.3712352514266968,57.93918228149414
single_coord_linear_mlp,case_m_006_left,0.0001,30,unitcube,False,mse,0.02190396748483181,0.10594884306192398,0.59953773021698,39.50263595581055
single_coord_linear_mlp,case_w_027_right,0.0001,30,unitcube,False,mse,0.03715739771723747,0.13474933803081512,0.25612685084342957,69.06629943847656
single_coord_linear_mlp,case_w_038_left,0.0001,30,unitcube,False,mse,0.05245543271303177,0.15830810368061066,0.4207013249397278,55.52677917480469
single_coord_linear_mlp,bifurication,0.0001,30,unitcube,False,mse,0.0059939040802419186,0.04997371509671211,0.8571637272834778,20.796112060546875
single_coord_linear_mlp,aneurysm2,0.0001,30,unitcube,False,mse,0.013023687526583672,0.07625343650579453,0.1338048279285431,77.73600006103516
single_coord_linear_mlp,aneurysm1,0.0001,30,unitcube,False,mse,0.016781123355031013,0.09609707444906235,0.19612433016300201,74.84912872314453
single_coord_linear_mlp,cylinder,0.0001,30,unitcube,False,mse,0.003707843367010355,0.036086421459913254,0.9492194056510925,6.3306403160095215
single_coord_linear_mlp,case_k_003_left,0.0001,30,zerocenter,False,mse,0.12655547261238098,0.20099060237407684,0.25659915804862976,69.40459442138672
single_coord_linear_mlp,case_k_008_right,0.0001,30,zerocenter,False,mse,0.02482757344841957,0.10678424686193466,0.40864133834838867,53.997371673583984
single_coord_linear_mlp,case_m_006_left,0.0001,30,zerocenter,False,mse,0.02160971239209175,0.10473480075597763,0.6126601099967957,37.69898986816406
single_coord_linear_mlp,case_w_027_right,0.0001,30,zerocenter,False,mse,0.03450395539402962,0.12615343928337097,0.29140904545783997,66.71964263916016
single_coord_linear_mlp,case_w_038_left,0.0001,30,zerocenter,False,mse,0.05002175644040108,0.15727220475673676,0.43407395482063293,54.180301666259766
single_coord_linear_mlp,bifurication,0.0001,30,zerocenter,False,mse,0.009514659643173218,0.06089632958173752,0.8741134405136108,18.127229690551758
single_coord_linear_mlp,aneurysm2,0.0001,30,zerocenter,False,mse,0.016786158084869385,0.08854710310697556,0.10798758268356323,80.53137969970703
single_coord_linear_mlp,aneurysm1,0.0001,30,zerocenter,False,mse,0.020469464361667633,0.10214000195264816,0.21238547563552856,72.70893859863281
single_coord_linear_mlp,cylinder,0.0001,30,zerocenter,False,mse,0.0057953596115112305,0.04091965779662132,0.9535228610038757,3.1095316410064697
single_coord_linear_mlp,case_k_003_left,0.0001,30,grid64,False,mse,0.21832150220870972,0.3547816872596741,0.6711673736572266,43.25666809082031
single_coord_linear_mlp,case_k_008_right,0.0001,30,grid64,False,mse,0.09145443886518478,0.24306434392929077,0.8285430669784546,29.82773208618164
single_coord_linear_mlp,case_m_006_left,0.0001,30,grid64,False,mse,0.08459163457155228,0.2247294783592224,0.905645489692688,23.07699203491211
single_coord_linear_mlp,case_w_027_right,0.0001,30,grid64,False,mse,0.10434911400079727,0.2627238929271698,0.8106712102890015,32.866329193115234
single_coord_linear_mlp,case_w_038_left,0.0001,30,grid64,False,mse,0.12226852774620056,0.27540355920791626,0.8116028308868408,32.332923889160156
single_coord_linear_mlp,bifurication,0.0001,30,grid64,False,mse,0.002446661936119199,0.028669388964772224,0.9117505550384521,20.96234893798828
single_coord_linear_mlp,aneurysm2,0.0001,30,grid64,False,mse,0.008648140355944633,0.04699139669537544,0.08511452376842499,82.51679992675781
single_coord_linear_mlp,aneurysm1,0.0001,30,grid64,False,mse,0.011344727128744125,0.06708429753780365,0.2053622007369995,74.47628784179688
single_coord_linear_mlp,cylinder,0.0001,30,grid64,False,mse,0.005227439571171999,0.03586552292108536,0.9978715777397156,3.728688955307007
single_coord_linear_mlp,case_k_003_left,0.0001,30,rel,False,mse,0.09959706664085388,0.1687251478433609,0.49994707107543945,45.61020278930664
single_coord_linear_mlp,case_k_008_right,0.0001,30,rel,False,mse,0.01249278150498867,0.0765874907374382,0.6952407956123352,24.729726791381836
single_coord_linear_mlp,case_m_006_left,0.0001,30,rel,False,mse,0.010213964618742466,0.06965164095163345,0.6189002394676208,34.608184814453125
single_coord_linear_mlp,case_w_027_right,0.0001,30,rel,False,mse,0.015513469465076923,0.08162134140729904,0.5542837977409363,40.88615417480469
single_coord_linear_mlp,case_w_038_left,0.0001,30,rel,False,mse,0.025980010628700256,0.10436651855707169,0.5372056365013123,42.72353744506836
single_coord_linear_mlp,bifurication,0.0001,30,rel,False,mse,1.0590566396713257,0.6054965853691101,0.5610321164131165,50.33393478393555
single_coord_linear_mlp,aneurysm2,0.0001,30,rel,False,mse,56.626075744628906,4.597489356994629,-0.030005233362317085,91.82304382324219
single_coord_linear_mlp,aneurysm1,0.0001,30,rel,False,mse,25.042102813720703,3.0677249431610107,0.17663954198360443,77.96475982666016
single_coord_linear_mlp,cylinder,0.0001,30,rel,False,mse,0.752711832523346,0.465497761964798,0.570979654788971,50.126609802246094
single_coord_linear_mlp,case_k_003_left,0.01,30,grid128,False,mse,0.20447008311748505,0.3331855237483978,0.6637148261070251,44.734066009521484
single_coord_linear_mlp,case_k_008_right,0.01,30,grid128,False,mse,0.04894760623574257,0.15811896324157715,0.8366058468818665,28.761201858520508
single_coord_linear_mlp,case_m_006_left,0.01,30,grid128,False,mse,0.029115013778209686,0.13982301950454712,0.898863673210144,23.79482078552246
single_coord_linear_mlp,case_w_027_right,0.01,30,grid128,False,mse,0.0523291751742363,0.18670405447483063,0.8104556798934937,33.011112213134766
single_coord_linear_mlp,case_w_038_left,0.01,30,grid128,False,mse,0.08038055896759033,0.21272343397140503,0.8258640170097351,30.34751319885254
single_coord_linear_mlp,aneurysm1,0.01,30,grid128,False,mse,0.04236718267202377,0.17248740792274475,0.8259498476982117,31.414396286010742
single_coord_linear_mlp,aneurysm2,0.01,30,grid128,False,mse,0.09829554706811905,0.2671775817871094,0.6349999308586121,49.55454635620117
single_coord_linear_mlp,bifurication,0.01,30,grid128,False,mse,0.018098484724760056,0.07892549782991409,0.9112567901611328,21.56472396850586
single_coord_linear_mlp,cylinder,0.01,30,grid128,False,mse,0.016162222251296043,0.08060698956251144,0.996067464351654,5.077701091766357
single_coord_linear_mlp,case_k_003_left,0.001,30,grid128,False,mse,0.20381352305412292,0.338183730840683,0.6936594247817993,41.6239128112793
single_coord_linear_mlp,case_k_008_right,0.001,30,grid128,False,mse,0.08684708178043365,0.23789124190807343,0.8333045840263367,29.210493087768555
single_coord_linear_mlp,case_m_006_left,0.001,30,grid128,False,mse,0.08156324177980423,0.22128601372241974,0.904909610748291,22.987110137939453
single_coord_linear_mlp,case_w_027_right,0.001,30,grid128,False,mse,0.09412439167499542,0.2507835626602173,0.8123223185539246,32.80809783935547
single_coord_linear_mlp,case_w_038_left,0.001,30,grid128,False,mse,0.1120380163192749,0.26582038402557373,0.823954701423645,30.70465850830078
single_coord_linear_mlp,aneurysm1,0.001,30,grid128,False,mse,0.04805566743016243,0.18423733115196228,0.8479581475257874,29.211387634277344
single_coord_linear_mlp,aneurysm2,0.001,30,grid128,False,mse,0.08440334349870682,0.24987295269966125,0.7507541179656982,38.74537658691406
single_coord_linear_mlp,bifurication,0.001,30,grid128,False,mse,0.0021547090727835894,0.026623588055372238,0.9181086421012878,20.531984329223633
single_coord_linear_mlp,cylinder,0.001,30,grid128,False,mse,0.004904652014374733,0.03493483364582062,0.9975575804710388,3.9992713928222656
single_coord_linear_mlp,case_k_003_left,0.0001,30,grid128,False,mse,0.1991511583328247,0.3284089267253876,0.6395781636238098,46.65286636352539
single_coord_linear_mlp,case_k_008_right,0.0001,30,grid128,False,mse,0.05163849890232086,0.16592232882976532,0.8337727785110474,29.210718154907227
single_coord_linear_mlp,case_m_006_left,0.0001,30,grid128,False,mse,0.028564995154738426,0.13802985846996307,0.9036863446235657,23.23052215576172
single_coord_linear_mlp,case_w_027_right,0.0001,30,grid128,False,mse,0.05606282502412796,0.19221735000610352,0.8120018839836121,32.85224914550781
single_coord_linear_mlp,case_w_038_left,0.0001,30,grid128,False,mse,0.08011653274297714,0.2115854173898697,0.8223147392272949,30.928388595581055
single_coord_linear_mlp,aneurysm1,0.0001,30,grid128,False,mse,0.035424862056970596,0.16051673889160156,0.8502178192138672,28.735530853271484
single_coord_linear_mlp,aneurysm2,0.0001,30,grid128,False,mse,0.09743953496217728,0.2651961147785187,0.6482382416725159,47.847625732421875
single_coord_linear_mlp,bifurication,0.0001,30,grid128,False,mse,0.01709096133708954,0.07496523857116699,0.905868649482727,21.715105056762695
single_coord_linear_mlp,cylinder,0.0001,30,grid128,False,mse,0.014992261305451393,0.07599613070487976,0.9972923398017883,4.209146499633789
single_coord_linear_mlp,case_k_003_left,0.1,30,unitcube,True,mse,0.12759844958782196,0.1970876008272171,0.2619917094707489,69.08680725097656
single_coord_linear_mlp,case_k_008_right,0.1,30,unitcube,True,mse,0.027859635651111603,0.11190976202487946,0.36713841557502747,58.585514068603516
single_coord_linear_mlp,case_m_006_left,0.1,30,unitcube,True,mse,0.021358588710427284,0.10290490090847015,0.6113418340682983,37.66836166381836
single_coord_linear_mlp,case_w_027_right,0.1,30,unitcube,True,mse,0.03663690760731697,0.1323651373386383,0.2660087049007416,68.11079406738281
single_coord_linear_mlp,case_w_038_left,0.1,30,unitcube,True,mse,0.0525934062898159,0.15839046239852905,0.41593483090400696,56.16806411743164
single_coord_linear_mlp,bifurication,0.1,30,unitcube,True,mse,0.005751843564212322,0.04793715849518776,0.8617908954620361,19.643115997314453
single_coord_linear_mlp,aneurysm2,0.1,30,unitcube,True,mse,0.012998558580875397,0.07473661750555038,0.11608955264091492,79.17769622802734
single_coord_linear_mlp,aneurysm1,0.1,30,unitcube,True,mse,0.016258304938673973,0.0937114804983139,0.2012975811958313,73.9495849609375
single_coord_linear_mlp,cylinder,0.1,30,unitcube,True,mse,0.003522946033626795,0.03189220651984215,0.9542641043663025,2.314061403274536
single_coord_linear_mlp,case_k_003_left,0.01,30,unitcube,True,mse,0.1264876127243042,0.20333285629749298,0.2814199924468994,66.9056396484375
single_coord_linear_mlp,case_k_008_right,0.01,30,unitcube,True,mse,0.025854313746094704,0.10991164296865463,0.3708009719848633,57.429344177246094
single_coord_linear_mlp,case_m_006_left,0.01,30,unitcube,True,mse,0.019797509536147118,0.10156633704900742,0.6275790333747864,34.62014389038086
single_coord_linear_mlp,case_w_027_right,0.01,30,unitcube,True,mse,0.03637350723147392,0.13443028926849365,0.256449818611145,69.4282455444336
single_coord_linear_mlp,case_w_038_left,0.01,30,unitcube,True,mse,0.05245252326130867,0.15871399641036987,0.4327196776866913,54.92030715942383
single_coord_linear_mlp,bifurication,0.01,30,unitcube,True,mse,0.005688254721462727,0.04966041073203087,0.9017387628555298,13.287057876586914
single_coord_linear_mlp,aneurysm2,0.01,30,unitcube,True,mse,0.009417031891644001,0.07084156572818756,0.10874375700950623,79.1723861694336
single_coord_linear_mlp,aneurysm1,0.01,30,unitcube,True,mse,0.012982389889657497,0.08730271458625793,0.20031701028347015,73.65200805664062
single_coord_linear_mlp,cylinder,0.01,30,unitcube,True,mse,0.005002740304917097,0.044761862605810165,0.9430468082427979,8.309006690979004
